,famme ,flame x2,Wasser0,Wasser1,Volt,waterpump,Fan_speed,Fuelpump/10,GLOW
1729,"185,87","92,94","46,7","46,8","11,7",50,80,45,0
1730,"180,29","90,15","46,8","47,0","11,5",50,80,45,0
1731,"185,87","92,94","46,8","46,6","11,5",50,80,45,0
1732,"187,74","93,87","47,0","47,5","11,6",50,80,45,0
1733,"187,74","93,87","46,8","46,8","11,5",50,80,45,0
1734,"187,74","93,87","47,0","47,0","11,5",50,80,45,0
1735,"187,74","93,87","47,0","47,0","11,7",50,80,45,0
1736,"187,74","93,87","47,0","47,0","11,6",50,80,45,0
1737,"187,74","93,87","46,8","46,8","11,5",50,80,45,0
1738,"187,74","93,87","47,0","47,0","11,7",50,80,45,0
1739,"189,63","94,82","47,0","46,8","11,5",50,80,45,0
1740,"189,63","94,82","47,1","47,0","11,5",50,80,45,0
1741,"189,63","94,82","47,1","47,0","11,5",50,80,45,0
1742,"189,63","94,82","47,0","47,1","11,5",50,80,45,0
1743,"191,53","95,77","47,3","47,1","11,5",50,80,45,0
1744,"191,53","95,77","47,1","47,1","11,5",50,80,45,0
1745,"193,44","96,72","47,4","48,1","11,5",50,80,45,0
1746,"187,74","93,87","47,3","47,3","11,5",50,80,45,0
1747,"191,53","95,77","47,3","47,3","11,8",50,80,45,0
1748,"191,53","95,77","47,3","47,3","11,6",50,80,45,0
1749,"191,53","95,77","47,4","47,3","11,5",50,80,45,0
1750,"191,53","95,77","47,5","48,1","11,6",50,80,45,0
1751,"191,53","95,77","47,4","47,4","11,5",50,80,45,0
1752,"195,36","97,68","47,4","47,4","11,5",50,80,45,0
1753,"180,29","90,15","47,4","47,8","11,5",50,80,45,0
1754,"193,44","96,72","47,4","47,5","11,7",50,80,45,0
1755,"195,36","97,68","47,4","47,7","11,6",50,80,40,0
1756,"195,36","97,68","47,5","47,5","11,5",50,80,40,0
1757,"193,44","96,72","47,5","47,4","11,5",50,80,40,0
1758,"193,44","96,72","47,5","47,5","11,5",50,80,40,0
1759,"185,87","92,94","47,8","47,5","11,5",50,80,40,0
1760,"195,36","97,68","47,5","47,5","11,5",50,80,40,0
1761,"193,44","96,72","47,5","47,5","11,6",50,80,40,0
1762,"195,36","97,68","47,4","48,3","11,6",50,80,40,0
1763,"193,44","96,72","47,5","47,7","11,6",50,80,40,0
1764,"187,74","93,87","47,7","47,8","11,5",50,80,40,0
1765,"195,36","97,68","47,7","47,8","11,5",50,80,40,0
1766,"193,44","96,72","47,5","47,7","11,6",50,80,40,0
1767,"193,44","96,72","47,7","47,7","11,6",50,80,40,0
1768,"195,36","97,68","47,5","47,5","11,5",50,80,40,0
1769,"193,44","96,72","48,3","47,5","11,5",50,80,40,0
1770,"185,87","92,94","47,7","47,5","11,6",50,80,40,0
1771,"193,44","96,72","47,5","47,5","11,6",50,80,40,0
1772,"191,53","95,77","47,5","47,5","11,5",50,80,40,0
1773,"193,44","96,72","47,5","47,5","11,6",50,80,40,0
1774,"191,53","95,77","47,5","47,5","11,6",50,80,40,0
1775,"187,74","93,87","47,5","47,7","11,5",50,80,40,0
1776,"191,53","95,77","47,5","47,4","11,4",50,80,40,0
1777,"191,53","95,77","47,5","47,4","11,5",50,80,40,0
1778,"191,53","95,77","47,5","47,5","11,5",50,80,40,0
1779,"191,53","95,77","46,8","47,4","11,5",50,80,40,0
1780,"178,45","89,23","47,5","47,5","11,5",50,80,40,0
1781,"191,53","95,77","47,4","47,5","11,5",50,80,40,0
1782,"187,74","93,87","47,5","47,5","11,6",50,80,40,0
1783,"191,53","95,77","47,5","47,4","11,5",50,80,40,0
1784,"191,53","95,77","47,7","48,2","11,5",50,80,40,0
1785,"191,53","95,77","47,5","47,5","11,5",50,80,40,0
1786,"191,53","95,77","47,7","47,5","11,5",50,80,40,0
1787,"191,53","95,77","47,5","47,5","11,5",50,80,40,0
1788,"191,53","95,77","47,5","47,5","11,5",50,80,40,0
1789,"191,53","95,77","47,5","47,4","11,5",50,80,40,0
1790,"191,53","95,77","47,7","47,5","11,5",50,80,40,0
1791,"191,53","95,77","47,7","47,7","11,5",50,80,40,0
1792,"189,63","94,82","47,5","47,5","11,5",50,80,40,0
1793,"191,53","95,77","47,5","47,5","11,5",50,80,40,0
1794,"191,53","95,77","47,7","47,7","11,5",50,80,40,0
1795,"191,53","95,77","48,3","47,5","11,5",50,80,40,0
1796,"191,53","95,77","47,7","47,7","11,5",50,80,40,0
1797,"189,63","94,82","47,7","47,7","11,5",50,80,40,0
1798,"191,53","95,77","47,7","47,7","11,4",50,80,40,0
1799,"191,53","95,77","47,7","47,8","11,6",50,80,40,0
1800,"189,63","94,82","47,8","47,7","11,5",50,80,40,0
1801,"191,53","95,77","47,7","47,7","11,4",50,80,40,0
1802,"191,53","95,77","47,9","47,7","11,5",50,80,35,0
1803,"191,53","95,77","47,7","47,8","11,6",50,80,35,0
1804,"193,44","96,72","47,7","47,7","11,6",50,80,35,0
1805,"191,53","95,77","48,3","47,5","11,4",50,80,35,0
1806,"191,53","95,77","47,8","47,7","11,5",50,80,35,0
1807,"191,53","95,77","47,7","47,8","11,6",50,80,35,0
1808,"189,63","94,82","47,9","47,8","11,5",50,80,35,0
1809,"191,53","95,77","47,8","47,7","11,5",50,80,35,0
1810,"189,63","94,82","47,8","47,7","11,6",50,80,35,0
1811,"189,63","94,82","47,7","47,7","11,5",50,80,35,0
1812,"187,74","93,87","47,7","48,4","11,6",50,80,35,0
1813,"191,53","95,77","47,7","47,8","11,6",50,80,35,0
1814,"189,63","94,82","47,8","47,7","11,5",50,80,35,0
1815,"189,63","94,82","47,7","47,8","11,6",50,80,35,0
1816,"182,14","91,07","47,9","47,5","11,5",50,80,35,0
1817,"187,74","93,87","47,7","47,7","11,5",50,80,35,0
1818,"182,14","91,07","47,8","47,5","11,5",50,80,35,0
1819,"187,74","93,87","47,7","47,5","11,4",50,80,35,0
1820,"187,74","93,87","47,4","47,5","11,6",50,80,35,0
1821,"187,74","93,87","47,7","48,1","11,5",50,80,35,0
1822,"187,74","93,87","47,5","47,5","11,6",50,80,30,0
1823,"185,87","92,94","47,5","47,5","11,5",50,80,30,0
1824,"185,87","92,94","47,5","47,8","11,5",50,80,30,0
1825,"182,14","91,07","47,5","47,5","11,5",50,80,30,0
1826,"185,87","92,94","48,1","47,7","11,4",50,80,30,0
1827,"185,87","92,94","47,4","47,7","11,6",50,80,30,0
1828,"185,87","92,94","48,2","47,4","11,4",50,80,30,0
1829,"185,87","92,94","48,2","47,3","11,5",50,80,30,0
1830,"178,45","89,23","47,5","47,5","11,5",50,80,30,0
1831,"184,00","92,00","47,5","47,1","11,5",50,80,30,0
1832,"184,00","92,00","47,4","47,3","11,5",50,80,30,0
1833,"184,00","92,00","47,3","48,1","11,6",50,80,30,0
1834,"184,00","92,00","46,8","47,5","11,4",50,80,30,0
1835,"184,00","92,00","47,3","47,3","11,4",50,80,30,0
1836,"182,14","91,07","47,3","46,8","11,5",50,80,30,0
1837,"182,14","91,07","47,3","47,1","11,5",50,80,30,0
1838,"182,14","91,07","47,3","47,9","11,5",50,80,30,0
1839,"182,14","91,07","47,1","47,1","11,5",50,80,30,0
1840,"182,14","91,07","47,3","47,1","11,4",50,80,30,0
1841,"180,29","90,15","47,1","47,1","11,6",50,80,30,0
1842,"180,29","90,15","47,3","47,8","11,5",50,80,30,0
1843,"180,29","90,15","47,1","47,1","11,6",50,80,30,0
1844,"180,29","90,15","47,1","47,1","11,4",50,80,30,0
1845,"178,45","89,23","47,0","47,1","11,6",50,80,30,0
1846,"178,45","89,23","47,1","47,1","11,4",50,80,30,0
1847,"180,29","90,15","47,1","47,1","11,5",50,80,30,0
1848,"178,45","89,23","47,1","47,0","11,4",50,80,30,0
1849,"176,62","88,31","47,0","47,0","11,5",50,80,30,0
1850,"171,19","85,60","47,3","47,1","11,5",50,80,30,0
1851,"178,45","89,23","47,3","47,8","11,4",50,80,30,0
1852,"176,62","88,31","46,8","46,8","11,4",50,80,30,0
1853,"176,62","88,31","47,0","47,8","11,5",50,80,30,0
1854,"176,62","88,31","47,0","47,0","11,5",50,80,30,0
1855,"180,29","90,15","46,8","47,7","11,5",50,80,30,0
1856,"176,62","88,31","47,0","46,8","11,4",50,80,30,0
1857,"174,80","87,40","47,1","46,8","11,5",50,80,30,0
1858,"174,80","87,40","46,8","46,8","11,4",50,80,30,0
1859,"174,80","87,40","46,8","46,8","11,4",50,80,30,0
1860,"174,80","87,40","47,7","46,8","11,5",50,80,30,0
1861,"176,62","88,31","46,8","47,0","11,6",50,80,30,0
1862,"169,40","84,70","47,1","47,0","11,5",50,80,30,0
1863,"172,99","86,50","46,6","46,8","11,4",50,80,30,0
1864,"172,99","86,50","47,0","47,1","11,4",50,80,30,0
1865,"172,99","86,50","46,8","46,8","11,4",50,80,30,0
1866,"172,99","86,50","46,8","46,8","11,5",50,80,30,0
1867,"162,32","81,16","46,8","47,0","11,5",50,80,30,0
1868,"174,80","87,40","46,8","46,8","11,5",50,80,30,0
1869,"171,19","85,60","47,1","47,0","11,4",50,80,30,0
1870,"167,61","83,81","46,8","47,1","11,5",50,80,30,0
1871,"172,99","86,50","46,8","46,8","11,4",50,80,30,0
1872,"172,99","86,50","46,8","46,3","11,5",50,80,30,0
1873,"172,99","86,50","46,8","46,8","11,5",50,80,30,0
1874,"172,99","86,50","46,8","46,8","11,5",50,80,30,0
1875,"174,80","87,40","47,0","47,0","11,5",50,80,30,0
1876,"172,99","86,50","47,0","47,0","11,5",50,80,30,0
1877,"171,19","85,60","47,0","47,0","11,6",50,80,30,0
1878,"172,99","86,50","47,0","47,0","11,4",50,80,30,0
1879,"172,99","86,50","46,8","47,0","11,5",50,80,30,0
1880,"172,99","86,50","47,7","47,0","11,4",50,80,30,0
1881,"172,99","86,50","47,0","47,0","11,4",50,80,30,0
1882,"172,99","86,50","47,0","47,0","11,5",50,80,30,0
1883,"171,19","85,60","47,0","47,0","11,4",50,80,30,0
1884,"165,84","82,92","47,1","47,1","11,5",50,80,30,0
1885,"172,99","86,50","47,0","47,1","11,6",50,80,30,0
1886,"171,19","85,60","47,1","47,8","11,5",50,80,30,0
1887,"172,99","86,50","47,1","47,0","11,4",50,80,30,0
1888,"172,99","86,50","47,1","47,1","11,5",50,80,30,0
1889,"171,19","85,60","46,8","47,1","11,4",50,80,30,0
1890,"171,19","85,60","47,1","47,1","11,5",50,80,30,0
1891,"172,99","86,50","46,8","47,1","11,4",50,80,30,0
1892,"171,19","85,60","47,9","47,1","11,5",50,80,30,0
1893,"165,84","82,92","47,1","47,9","11,4",50,80,30,0
1894,"171,19","85,60","47,1","47,1","11,5",50,80,30,0
1895,"171,19","85,60","47,3","47,1","11,4",50,80,30,0
1896,"171,19","85,60","47,3","47,1","11,4",50,80,30,0
1897,"172,99","86,50","47,1","47,1","11,5",50,80,30,0
1898,"171,19","85,60","47,3","47,1","11,4",50,80,30,0
1899,"171,19","85,60","46,8","47,1","11,4",50,80,30,0
1900,"171,19","85,60","47,3","47,5","11,4",50,80,30,0
1901,"171,19","85,60","47,3","47,3","11,5",50,80,30,0
1902,"171,19","85,60","47,5","48,1","11,4",50,80,30,0
1903,"171,19","85,60","47,3","48,1","11,4",50,80,30,0
1904,"165,84","82,92","47,5","47,4","11,4",50,80,30,0
1905,"171,19","85,60","47,3","47,3","11,4",50,80,30,0
1906,"171,19","85,60","47,3","47,3","11,4",50,90,30,0
1907,"164,07","82,04","47,3","48,1","11,4",50,90,30,0
1908,"171,19","85,60","46,7","47,3","11,4",50,90,30,0
1909,"171,19","85,60","47,3","47,3","11,4",50,90,30,0
1910,"171,19","85,60","47,3","47,3","11,4",50,90,30,0
1911,"171,19","85,60","47,3","47,3","11,3",50,90,30,0
1912,"171,19","85,60","47,1","47,3","11,4",50,90,30,0
1913,"171,19","85,60","47,4","47,3","11,3",50,90,30,0
1914,"171,19","85,60","47,4","47,3","11,4",50,90,30,0
1915,"171,19","85,60","47,3","47,8","11,3",50,90,30,0
1916,"171,19","85,60","47,3","47,4","11,4",50,90,30,0
1917,"171,19","85,60","47,3","47,4","11,4",50,90,30,0
1918,"171,19","85,60","47,4","47,4","11,3",50,90,30,0
1919,"171,19","85,60","47,4","47,4","11,3",50,90,30,0
1920,"171,19","85,60","47,4","47,4","11,4",50,90,30,0
1921,"171,19","85,60","47,5","47,4","11,3",50,90,30,0
1922,"169,40","84,70","47,4","47,4","11,4",50,90,30,0
1923,"169,40","84,70","47,4","47,4","11,4",50,90,30,0
1924,"171,19","85,60","47,8","48,2","11,3",50,90,30,0
1925,"171,19","85,60","47,5","47,3","11,3",50,90,30,0
1926,"169,40","84,70","47,3","47,4","11,4",50,90,30,0
1927,"169,40","84,70","47,5","47,4","11,3",50,90,30,0
1928,"171,19","85,60","47,8","47,5","11,4",50,90,30,0
1929,"169,40","84,70","47,5","47,4","11,4",50,90,30,0
1930,"171,19","85,60","47,9","48,3","11,3",50,90,30,0
1931,"169,40","84,70","47,5","47,4","11,3",50,90,30,0
1932,"169,40","84,70","47,5","47,4","11,4",50,90,30,0
1933,"169,40","84,70","47,4","47,5","11,3",50,90,30,0
1934,"169,40","84,70","47,5","47,5","11,3",50,90,30,0
1935,"171,19","85,60","47,9","48,4","11,4",50,90,30,0
1936,"169,40","84,70","47,7","47,5","11,3",50,90,30,0
1937,"169,40","84,70","47,7","47,5","11,3",50,90,30,0
1938,"169,40","84,70","47,7","47,9","11,4",50,90,30,0
1939,"169,40","84,70","47,4","47,7","11,4",50,90,30,0
1940,"162,32","81,16","47,7","47,7","11,4",50,90,30,0
1941,"169,40","84,70","48,4","47,5","11,3",50,90,30,0
1942,"171,19","85,60","48,1","48,1","11,3",50,90,30,0
1943,"160,57","80,29","47,7","48,1","11,4",50,90,30,0
1944,"171,19","85,60","47,7","47,7","11,3",50,90,30,0
1945,"171,19","85,60","47,8","47,7","11,3",50,90,30,0
1946,"169,40","84,70","47,7","47,8","11,4",50,90,30,0
1947,"169,40","84,70","47,8","47,7","11,3",50,90,30,0
1948,"169,40","84,70","47,8","47,7","11,4",50,90,30,0
1949,"169,40","84,70","47,4","47,8","11,3",50,90,30,0
1950,"169,40","84,70","47,8","47,7","11,3",50,90,30,0
1951,"171,19","85,60","47,8","47,8","11,3",50,90,30,0
1952,"162,32","81,16","47,8","47,8","11,3",50,90,30,0
1953,"167,61","83,81","47,8","47,8","11,4",50,90,30,0
1954,"167,61","83,81","47,4","47,8","11,3",50,90,30,0
1955,"169,40","84,70","47,4","47,8","11,4",50,90,30,0
1956,"167,61","83,81","47,8","47,8","11,4",50,90,30,0
1957,"167,61","83,81","47,8","47,8","11,3",50,90,25,0
1958,"167,61","83,81","47,8","47,8","11,4",50,90,20,0
1959,"167,61","83,81","47,9","47,8","11,3",50,90,15,0
1960,"167,61","83,81","47,9","47,8","11,3",50,90,15,0
1961,"169,40","84,70","47,9","47,8","11,3",50,90,15,0
1962,"167,61","83,81","47,9","47,9","11,4",50,90,15,0
1963,"167,61","83,81","47,8","47,8","11,4",50,90,15,0
1964,"167,61","83,81","47,8","47,8","11,3",50,90,15,0
1965,"165,84","82,92","47,8","47,8","11,3",50,90,15,0
1966,"165,84","82,92","47,8","47,8","11,3",50,90,15,0
1967,"165,84","82,92","47,8","47,8","11,4",50,90,15,0
1968,"164,07","82,04","47,7","47,7","11,4",50,90,15,0
1969,"164,07","82,04","47,7","47,7","11,3",50,90,10,0
1970,"162,32","81,16","47,5","47,7","11,4",50,90,10,0
1971,"162,32","81,16","47,4","47,5","11,3",50,90,10,0
1972,"164,07","82,04","47,5","47,3","11,3",50,90,5,0
1973,"162,32","81,16","47,4","47,4","11,3",50,90,5,0
1974,"160,57","80,29","47,4","46,7","11,3",50,90,5,0
1975,"160,57","80,29","47,3","46,7","11,2",50,90,5,0
1976,"151,98","75,99","47,3","47,5","11,4",50,90,0,0
1977,"155,39","77,70","47,1","47,4","11,4",50,90,0,0
1978,"157,11","78,56","47,0","47,0","11,3",50,90,0,0
1979,"153,68","76,84","46,7","47,0","11,3",50,90,0,0
1980,"153,68","76,84","46,8","46,7","11,3",50,90,0,0
1981,"150,28","75,14","46,7","46,8","11,3",50,90,0,0
1982,"150,28","75,14","46,7","46,7","11,3",50,90,0,0
1983,"148,60","74,30","47,0","46,4","11,3",50,90,0,0
1984,"148,60","74,30","46,4","46,4","11,4",50,90,0,0
1985,"146,92","73,46","46,4","46,3","11,3",50,80,0,0
1986,"145,25","72,63","46,3","46,3","11,3",50,80,0,0
1987,"143,59","71,80","46,2","46,2","11,5",50,80,0,0
1988,"141,94","70,97","46,0","46,0","11,3",50,80,0,0
1989,"141,94","70,97","46,0","46,0","11,3",50,80,0,0
1990,"138,66","69,33","45,9","45,8","11,3",50,80,0,0
1991,"138,66","69,33","45,8","46,6","11,4",50,80,5,0
1992,"137,03","68,52","45,8","45,6","11,4",50,80,5,0
1993,"135,42","67,71","45,6","45,8","11,3",50,80,5,0
1994,"133,80","66,90","45,6","45,6","11,3",50,80,5,0
1995,"132,20","66,10","45,5","45,5","11,3",50,80,5,0
1996,"130,61","65,31","45,5","45,6","11,3",50,80,10,0
1997,"129,02","64,51","45,3","45,2","11,4",50,80,10,0
1998,"127,44","63,72","45,3","45,3","11,3",50,80,10,0
1999,"125,87","62,94","45,2","45,2","11,4",50,80,10,0
2000,"124,30","62,15","45,3","45,3","11,3",50,80,10,0
2001,"122,74","61,37","45,1","45,1","11,4",50,80,10,0
2002,"122,74","61,37","45,1","45,1","11,3",50,80,10,0
2003,"121,20","60,60","45,1","45,1","11,3",50,80,10,0
2004,"121,20","60,60","44,9","44,6","11,4",50,80,10,0
2005,"118,12","59,06","45,8","44,8","11,4",50,80,10,0
2006,"118,12","59,06","45,1","45,6","11,3",50,80,10,0
2007,"116,59","58,30","44,9","44,8","11,2",50,80,10,0
2008,"115,07","57,54","44,8","44,8","11,4",50,80,15,0
2009,"115,07","57,54","44,8","44,8","11,3",50,80,15,0
2010,"113,56","56,78","44,8","44,8","11,3",50,80,15,0
2011,"112,05","56,03","44,6","44,8","11,3",50,80,15,0
2012,"112,05","56,03","44,6","44,6","11,4",50,80,15,0
2013,"109,06","54,53","44,6","44,6","11,4",50,80,15,0
2014,"109,06","54,53","44,5","44,6","11,4",50,80,15,0
2015,"109,06","54,53","44,4","44,5","11,3",50,80,15,0
2016,"107,58","53,79","44,5","44,1","11,4",50,80,15,0
2017,"103,17","51,59","44,6","44,8","11,3",50,80,15,0
2018,"106,10","53,05","44,5","44,5","11,5",50,80,15,0
2019,"106,10","53,05","44,5","44,5","11,4",50,80,15,0
2020,"103,17","51,59","44,4","44,4","11,4",50,80,5,0
2021,"103,17","51,59","44,4","44,5","11,3",50,80,5,0
2022,"98,82","49,41","44,5","44,2","11,3",50,80,5,0
2023,"103,17","51,59","44,2","44,4","11,4",50,80,0,0
2024,"100,26","50,13","44,5","44,4","11,4",50,80,0,0
2025,"95,96","47,98","44,2","45,1","11,4",50,80,0,0
2026,"98,82","49,41","44,5","44,4","11,3",50,80,0,0
2027,"98,82","49,41","44,2","44,2","11,3",50,80,0,0
2028,"97,39","48,70","44,2","44,4","11,4",50,80,0,0
2029,"97,39","48,70","44,2","44,2","11,3",50,80,0,0
2030,"95,96","47,98","44,2","44,1","11,3",50,80,0,0
2031,"94,53","47,27","44,2","44,1","11,3",50,80,0,0
2032,"94,53","47,27","44,4","44,8","11,3",50,80,0,0
2033,"93,12","46,56","44,1","44,2","11,4",50,80,0,0
2034,"93,12","46,56","44,1","44,2","11,4",50,80,0,0
2035,"91,71","45,86","44,1","44,1","11,2",50,80,0,0
2036,"91,71","45,86","44,1","44,1","11,4",50,80,0,0
2037,"84,75","42,38","44,1","44,2","11,3",50,80,0,0
2038,"91,71","45,86","44,1","44,1","11,4",50,80,0,0
2039,"90,30","45,15","44,1","43,9","11,4",50,80,0,0
2040,"86,13","43,07","44,2","44,2","11,3",50,80,0,0
2041,"84,75","42,38","43,9","44,1","11,3",50,80,0,0
2042,"87,52","43,76","43,9","43,9","11,6",50,80,0,0
2043,"87,52","43,76","44,1","44,2","11,3",50,80,0,0
2044,"86,13","43,07","43,9","43,9","11,3",50,80,0,0
2045,"86,13","43,07","43,9","43,9","11,3",50,80,0,0
2046,"86,13","43,07","43,9","43,9","11,3",50,80,0,0
2047,"84,75","42,38","43,9","43,9","11,4",50,80,0,0
2048,"84,75","42,38","44,1","44,8","11,3",50,80,0,0
2049,"84,75","42,38","43,9","43,7","11,3",50,80,0,0
2050,"83,38","41,69","43,9","43,8","11,3",50,80,0,0
2051,"83,38","41,69","43,9","43,8","11,2",50,80,0,0
2052,"82,02","41,01","43,9","43,8","11,2",50,80,0,0
2053,"82,02","41,01","43,9","43,8","11,3",50,80,0,0
2054,"80,66","40,33","43,8","43,8","11,2",50,80,0,0
2055,"82,02","41,01","43,8","43,8","11,4",50,80,0,0
2056,"80,66","40,33","43,8","43,8","11,3",50,80,0,0
2057,"79,31","39,66","43,8","43,8","11,3",50,80,0,0
2058,"79,31","39,66","43,8","43,8","11,3",50,80,0,0
2059,"79,31","39,66","43,8","43,8","11,2",50,80,0,0
2060,"79,31","39,66","43,8","43,8","11,3",50,80,0,0
2061,"79,31","39,66","43,8","43,8","11,2",50,80,0,0
2062,"76,62","38,31","43,8","43,8","11,3",50,80,0,0
2063,"77,96","38,98","43,8","43,8","11,3",50,80,0,0
2064,"76,62","38,31","43,8","43,8","11,3",50,80,0,0
2065,"76,62","38,31","43,8","43,8","11,2",50,80,0,0
2066,"76,62","38,31","43,8","43,8","11,3",50,80,0,0
2067,"75,28","37,64","43,8","43,8","11,2",50,80,0,0
2068,"75,28","37,64","43,8","43,7","11,3",50,80,0,0
2069,"75,28","37,64","43,8","43,7","11,2",50,80,0,0
2070,"75,28","37,64","44,1","43,8","11,3",50,80,0,0
2071,"73,95","36,98","43,7","43,8","11,3",50,80,0,0
2072,"75,28","37,64","43,7","43,7","11,3",50,80,0,0
2073,"73,95","36,98","43,8","43,7","11,2",50,80,0,0
2074,"72,63","36,32","43,7","43,7","11,2",50,80,0,0
2075,"72,63","36,32","43,7","43,7","11,2",50,80,0,0
2076,"72,63","36,32","43,7","43,7","11,3",50,80,0,0
2077,"72,63","36,32","43,7","43,7","11,2",50,80,0,0
2078,"72,63","36,32","43,7","43,7","11,3",50,80,0,0
2079,"72,63","36,32","43,7","43,5","11,3",50,80,0,0
2080,"70,00","35,00","43,7","43,7","11,2",50,80,0,0
2081,"71,31","35,66","43,7","43,7","11,2",50,80,0,0
2082,"70,00","35,00","43,7","43,7","11,2",50,80,0,0
2083,"70,00","35,00","43,7","43,8","11,3",50,80,0,0
2084,"71,31","35,66","43,7","43,7","11,3",50,80,0,0
2085,"70,00","35,00","43,7","43,7","11,2",50,80,0,0
2086,"68,70","34,35","43,7","43,7","11,2",50,80,0,0
2087,"68,70","34,35","43,7","43,7","11,3",50,80,0,0
2088,"68,70","34,35","43,7","43,7","11,3",50,80,0,0
2089,"68,70","34,35","43,7","43,7","11,3",50,80,0,0
2090,"67,40","33,70","43,7","43,7","11,2",50,80,0,0
2091,"68,70","34,35","43,7","43,7","11,3",50,80,0,0
2092,"67,40","33,70","43,7","43,7","11,3",50,80,0,0
2093,"66,10","33,05","43,7","43,7","11,2",50,80,0,0
2094,"66,10","33,05","43,7","43,7","11,2",50,80,0,0
2095,"66,10","33,05","43,7","43,7","11,2",50,80,0,0
2096,"66,10","33,05","43,7","43,7","11,2",50,80,0,0
2097,"66,10","33,05","43,7","43,5","11,2",50,80,0,0
2098,"66,10","33,05","43,7","43,5","11,2",50,80,0,0
2099,"64,82","32,41","43,5","43,5","11,3",50,80,0,0
2100,"64,82","32,41","43,5","43,7","11,2",50,80,0,0
2101,"64,82","32,41","43,5","43,5","11,3",50,80,0,0
2102,"64,82","32,41","43,5","43,5","11,2",50,80,0,0
2103,"64,82","32,41","43,7","43,5","11,2",50,80,0,0
2104,"63,53","31,77","43,5","43,5","11,2",50,80,0,0
2105,"63,53","31,77","43,5","43,2","11,2",50,80,0,0
2106,"64,82","32,41","43,5","43,5","11,3",50,80,0,0
2107,"63,53","31,77","43,5","43,5","11,2",50,80,0,0
2108,"63,53","31,77","43,5","43,5","11,3",50,80,0,0
2109,"62,26","31,13","43,5","43,5","11,2",50,80,0,0
2110,"63,53","31,77","43,5","43,5","11,3",50,80,0,0
2111,"62,26","31,13","43,5","43,5","11,2",50,80,0,0
2112,"62,26","31,13","43,5","43,5","11,2",50,80,0,0
2113,"62,26","31,13","43,5","43,5","11,2",50,80,0,0
2114,"60,99","30,50","43,5","43,5","11,2",50,70,0,0
2115,"60,99","30,50","43,5","43,5","11,3",50,60,0,0
2116,"60,99","30,50","43,5","43,5","11,3",50,50,0,0
2117,"60,99","30,50","43,5","43,5","11,3",50,50,0,0
2118,"60,99","30,50","43,4","43,4","11,3",50,50,0,0
2119,"59,72","29,86","43,5","43,5","11,3",50,50,0,0
2120,"60,99","30,50","43,4","43,7","11,2",50,50,0,0
2121,"59,72","29,86","43,5","43,4","11,3",50,50,0,0
2122,"59,72","29,86","43,4","43,5","11,3",50,50,0,0
2123,"59,72","29,86","43,5","43,4","11,3",0,0,0,0
2124,"59,72","29,86","43,4","43,4","11,3",0,0,0,0
2125,"59,72","29,86","43,4","43,4","11,3",0,0,0,0
2126,"58,46","29,23","43,4","43,4","11,3",0,0,0,0
2127,"58,46","29,23","43,4","43,4","11,3",0,0,0,0
2128,"58,46","29,23","43,4","43,4","11,3",0,0,0,0
2129,"58,46","29,23","43,4","43,4","11,3",0,0,0,0
2130,"58,46","29,23","43,4","43,4","11,3",0,0,0,0
2131,"58,46","29,23","43,4","43,4","11,3",0,0,0,0
2132,"58,46","29,23","43,4","43,4","11,4",0,0,0,0
2133,"58,46","29,23","43,4","43,4","11,3",0,0,0,0
2134,"57,21","28,61","43,4","43,4","11,4",0,0,0,0
2135,"57,21","28,61","43,4","43,4","11,3",0,0,0,0
2136,"57,21","28,61","43,4","43,4","11,4",0,0,0,0
2137,"57,21","28,61","43,4","43,4","11,3",0,0,0,0
2138,"57,21","28,61","43,4","43,4","11,3",0,0,0,0
2139,"57,21","28,61","43,4","43,4","11,3",0,0,0,0
